Data from T2__Reflection__32__23-40-05-926.txt Node

Date: Tue Jun 01 23:40:05 CEST 2021
User: mabdelazizm
Spectrometer: FLMS18565
Trigger mode: 0
Integration Time (sec): 2.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 12
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
374.899	-0.28
375.258	-0.25
375.617	-0.27
375.975	-0.25
376.334	-0.22
376.693	-0.22
377.052	-0.24
377.41	-0.2
377.769	-0.18
378.127	-0.24
378.486	-0.19
378.844	-0.23
379.202	-0.16
379.561	-0.21
379.919	-0.26
380.277	-0.24
380.636	-0.13
380.994	-0.03
381.352	-0.05
381.71	0.05
382.068	0.04
382.426	-0.01
382.784	0.02
383.142	0.04
383.5	0
383.857	0.02
384.215	-0
384.573	0.03
384.931	0.02
385.288	-0.05
385.646	-0.02
386.003	0.01
386.361	-0.12
386.718	-0.16
387.076	-0.09
387.433	-0.09
387.791	-0.08
388.148	-0.11
388.505	-0.17
388.862	-0.2
389.22	-0.24
389.577	-0.34
389.934	-0.38
390.291	-0.39
390.648	-0.45
391.005	-0.39
391.362	-0.32
391.718	-0.4
392.075	-0.46
392.432	-0.38
392.789	-0.36
393.145	-0.35
393.502	-0.35
393.859	-0.45
394.215	-0.47
394.572	-0.37
394.928	-0.4
395.285	-0.34
395.641	-0.33
395.997	-0.33
396.354	-0.4
396.71	-0.38
397.066	-0.4
397.422	-0.37
397.778	-0.31
398.134	-0.25
398.491	-0.14
398.846	-0.14
399.202	-0.07
399.558	-0.06
399.914	-0.05
400.27	-0.07
400.626	-0.12
400.981	-0.09
401.337	-0.17
401.693	-0.26
402.048	-0.3
402.404	-0.37
402.759	-0.23
403.115	-0.16
403.47	-0.26
403.826	-0.18
404.181	-0.13
404.536	-0.12
404.892	-0.19
405.247	-0.12
405.602	-0.07
405.957	-0.04
406.312	0.03
406.667	0.01
407.022	0.05
407.377	0.07
407.732	0.07
408.087	0.11
408.442	0.09
408.796	0.02
409.151	-0.13
409.506	-0.01
409.86	0.09
410.215	0.17
410.57	0.14
410.924	0.22
411.279	0.26
411.633	0.27
411.987	0.32
412.342	0.34
412.696	0.37
413.05	0.44
413.404	0.46
413.758	0.49
414.113	0.49
414.467	0.45
414.821	0.39
415.175	0.49
415.529	0.51
415.882	0.47
416.236	0.41
416.59	0.46
416.944	0.36
417.298	0.42
417.651	0.45
418.005	0.58
418.358	0.59
418.712	0.62
419.065	0.59
419.419	0.71
419.772	0.69
420.126	0.73
420.479	0.7
420.832	0.73
421.185	0.89
421.539	0.86
421.892	0.82
422.245	0.76
422.598	0.74
422.951	0.74
423.304	0.71
423.657	0.74
424.01	0.7
424.363	0.73
424.715	0.76
425.068	0.81
425.421	0.83
425.773	0.91
426.126	1.04
426.479	1.18
426.831	1.28
427.184	1.3
427.536	1.34
427.889	1.39
428.241	1.42
428.593	1.5
428.945	1.53
429.298	1.69
429.65	1.65
430.002	1.65
430.354	1.76
430.706	1.81
431.058	1.99
431.41	2.05
431.762	2.05
432.114	2.11
432.466	2.14
432.817	2.11
433.169	2.18
433.521	2.16
433.872	2.19
434.224	2.21
434.576	2.26
434.927	2.14
435.279	2.11
435.63	2.14
435.981	2.15
436.333	2.13
436.684	2.05
437.035	1.92
437.387	1.91
437.738	1.99
438.089	2.05
438.44	2.04
438.791	2.03
439.142	1.97
439.493	1.96
439.844	1.89
440.195	1.92
440.545	2.16
440.896	2.15
441.247	2.06
441.598	2.23
441.948	2.13
442.299	2.09
442.649	2.06
443	2.14
443.35	2.14
443.701	2.16
444.051	2.12
444.401	2.05
444.752	1.99
445.102	1.91
445.452	2.05
445.802	2.12
446.152	2.21
446.502	2.24
446.852	2.05
447.202	2.16
447.552	2.13
447.902	2.16
448.252	2.09
448.602	3.43
448.952	3.54
449.301	3.56
449.651	3.71
450.001	3.91
450.35	3.86
450.7	3.98
451.049	4.14
451.399	4.19
451.748	4.15
452.097	4.15
452.447	4.13
452.796	4.21
453.145	4.36
453.494	4.5
453.843	4.63
454.193	4.67
454.542	4.73
454.891	4.64
455.239	4.58
455.588	4.72
455.937	4.71
456.286	4.79
456.635	4.78
456.984	5.02
457.332	3.68
457.681	3.71
458.03	3.6
458.378	3.59
458.727	3.7
459.075	3.79
459.423	3.91
459.772	3.87
460.12	3.84
460.468	3.92
460.817	3.98
461.165	4.18
461.513	4.19
461.861	4.17
462.209	4.22
462.557	4.22
462.905	4.24
463.253	4.25
463.601	4.37
463.949	4.32
464.297	4.3
464.644	4.35
464.992	4.35
465.34	4.45
465.687	4.33
466.035	4.26
466.383	4.21
466.73	4.13
467.078	4.08
467.425	3.99
467.772	3.82
468.12	3.66
468.467	3.69
468.814	3.7
469.161	3.61
469.508	3.58
469.856	3.47
470.203	3.31
470.55	3.28
470.897	3.19
471.243	3.09
471.59	3.07
471.937	3.12
472.284	2.98
472.631	2.95
472.977	2.93
473.324	2.82
473.671	2.63
474.017	2.51
474.364	2.47
474.71	2.41
475.057	2.36
475.403	2.4
475.749	2.37
476.096	2.32
476.442	2.28
476.788	2.29
477.134	2.32
477.48	2.33
477.826	2.32
478.172	2.36
478.518	2.34
478.864	2.46
479.21	2.37
479.556	2.39
479.902	2.48
480.248	2.5
480.593	2.46
480.939	2.55
481.285	2.71
481.63	2.79
481.976	2.83
482.321	2.97
482.667	3.19
483.012	3.34
483.357	3.48
483.703	3.64
484.048	3.79
484.393	3.95
484.738	4.16
485.084	4.43
485.429	4.67
485.774	4.97
486.119	5.34
486.464	5.66
486.808	5.86
487.153	6.23
487.498	6.47
487.843	6.87
488.188	7.33
488.532	7.73
488.877	8.22
489.222	8.79
489.566	9.3
489.911	9.88
490.255	10.44
490.6	11.03
490.944	11.68
491.288	12.31
491.633	12.95
491.977	13.56
492.321	14.29
492.665	14.99
493.009	15.8
493.353	16.56
493.697	17.37
494.041	18.12
494.385	18.89
494.729	19.61
495.073	20.31
495.417	21.17
495.76	22.04
496.104	23.05
496.448	23.93
496.791	24.82
497.135	25.74
497.479	26.65
497.822	27.56
498.165	28.5
498.509	29.37
498.852	30.36
499.196	31.36
499.539	32.27
499.882	33.15
500.225	34.03
500.568	34.91
500.911	35.73
501.254	36.5
501.597	37.33
501.94	38.11
502.283	38.84
502.626	39.56
502.969	40.23
503.312	40.92
503.654	41.72
503.997	42.42
504.34	43.03
504.682	43.74
505.025	44.46
505.367	45.09
505.71	45.78
506.052	46.4
506.395	46.91
506.737	47.43
507.079	47.84
507.421	48.36
507.764	49.01
508.106	49.47
508.448	49.96
508.79	50.44
509.132	50.89
509.474	51.32
509.816	51.73
510.158	52.1
510.499	52.67
510.841	53.06
511.183	53.57
511.525	54.05
511.866	54.5
512.208	54.92
512.549	55.39
512.891	55.89
513.232	56.13
513.574	56.57
513.915	56.92
514.256	57.22
514.598	57.51
514.939	58.02
515.28	58.45
515.621	58.98
515.962	59.32
516.303	59.62
516.644	60.12
516.985	60.39
517.326	60.61
517.667	61.03
518.008	61.29
518.349	61.75
518.69	62.02
519.03	62.04
519.371	62.28
519.712	62.43
520.052	62.55
520.393	62.76
520.733	62.91
521.074	63.2
521.414	63.48
521.754	63.73
522.095	63.81
522.435	64
522.775	64.31
523.115	64.43
523.455	64.49
523.795	64.6
524.135	64.58
524.475	64.76
524.815	64.73
525.155	64.8
525.495	64.96
525.835	65.19
526.175	65.25
526.514	65.43
526.854	65.5
527.194	65.55
527.533	65.53
527.873	65.53
528.212	65.66
528.552	65.93
528.891	66.05
529.23	66.19
529.57	66.21
529.909	66.21
530.248	66.28
530.587	66.47
530.927	66.72
531.266	66.9
531.605	67.12
531.944	67.18
532.283	67.21
532.621	67.36
532.96	67.39
533.299	67.71
533.638	67.62
533.977	67.57
534.315	67.61
534.654	67.6
534.992	67.58
535.331	67.68
535.67	67.86
536.008	68.03
536.346	68.31
536.685	68.35
537.023	68.41
537.361	68.57
537.7	68.76
538.038	68.88
538.376	68.98
538.714	69.07
539.052	68.84
539.39	68.75
539.728	68.52
540.066	68.58
540.404	68.66
540.741	68.76
541.079	69.12
541.417	69.02
541.755	68.9
542.092	69.01
542.43	68.87
542.767	68.86
543.105	68.83
543.442	68.77
543.78	68.89
544.117	68.89
544.454	69.1
544.792	69.05
545.129	69.09
545.466	68.96
545.803	68.89
546.14	68.75
546.477	68.75
546.814	68.86
547.151	68.8
547.488	68.9
547.825	68.88
548.162	69.03
548.499	68.96
548.835	68.9
549.172	68.72
549.509	68.6
549.845	68.78
550.182	68.8
550.518	68.95
550.855	69.36
551.191	69.41
551.528	69.47
551.864	69.79
552.2	69.59
552.537	69.65
552.873	69.59
553.209	69.78
553.545	69.67
553.881	69.8
554.217	69.77
554.553	69.73
554.889	69.73
555.225	69.6
555.561	69.63
555.896	69.81
556.232	69.85
556.568	69.87
556.903	70.02
557.239	70.11
557.575	70.57
557.91	70.63
558.245	70.65
558.581	70.79
558.916	70.83
559.252	70.84
559.587	70.9
559.922	70.94
560.257	70.81
560.592	70.84
560.928	71.01
561.263	71.01
561.598	70.89
561.933	70.94
562.267	71.04
562.602	71.1
562.937	71.43
563.272	71.46
563.607	71.31
563.941	71.62
564.276	71.64
564.611	71.68
564.945	71.69
565.28	71.55
565.614	71.5
565.949	71.29
566.283	71.29
566.617	71.34
566.951	71.31
567.286	71.33
567.62	71.09
567.954	71.03
568.288	71.19
568.622	71.24
568.956	71.33
569.29	71.35
569.624	71.39
569.958	71.57
570.292	71.7
570.626	71.61
570.959	71.55
571.293	71.53
571.627	71.37
571.96	71.65
572.294	71.56
572.627	71.64
572.961	71.8
573.294	71.81
573.627	71.88
573.961	72.03
574.294	72.05
574.627	72.05
574.961	72.15
575.294	72.09
575.627	72.05
575.96	72.03
576.293	72.27
576.626	72.34
576.959	72.29
577.292	72.29
577.624	72.33
577.957	72.38
578.29	72.26
578.623	72.29
578.955	72.4
579.288	72.64
579.62	72.52
579.953	72.66
580.285	72.63
580.618	72.69
580.95	72.69
581.282	72.57
581.615	72.61
581.947	72.62
582.279	72.59
582.611	72.75
582.943	72.84
583.275	72.81
583.607	72.98
583.939	73.07
584.271	73.31
584.603	73.09
584.935	72.83
585.267	72.86
585.598	72.8
585.93	72.65
586.262	72.59
586.593	72.57
586.925	72.46
587.256	72.37
587.588	72.21
587.919	72.29
588.25	72.36
588.582	72.32
588.913	72.35
589.244	72.14
589.575	72.11
589.907	72.12
590.238	72.05
590.569	72.01
590.9	71.88
591.231	71.77
591.562	71.56
591.892	71.51
592.223	71.57
592.554	71.64
592.885	71.77
593.215	71.97
593.546	72.16
593.877	72.04
594.207	72.28
594.538	72.59
594.868	72.65
595.198	72.61
595.529	72.77
595.859	72.85
596.189	73.03
596.52	73.16
596.85	73.12
597.18	73.1
597.51	73.21
597.84	73.31
598.17	73.33
598.5	73.51
598.83	73.57
599.16	73.71
599.489	73.69
599.819	73.85
600.149	73.85
600.479	73.6
600.808	73.46
601.138	73.47
601.467	73.45
601.797	73.39
602.126	73.6
602.456	73.37
602.785	73.14
603.114	73
603.443	73.17
603.773	73.12
604.102	73.01
604.431	72.93
604.76	72.71
605.089	72.6
605.418	72.6
605.747	72.67
606.076	72.72
606.405	72.7
606.733	72.82
607.062	72.79
607.391	72.66
607.72	72.73
608.048	72.62
608.377	72.59
608.705	72.75
609.034	72.5
609.362	72.43
609.69	72.52
610.019	72.44
610.347	72.31
610.675	72.33
611.004	72.15
611.332	72.46
611.66	72.4
611.988	72.34
612.316	72.28
612.644	72.26
612.972	72.44
613.3	72.65
613.627	72.63
613.955	72.83
614.283	72.67
614.611	72.49
614.938	72.14
615.266	71.83
615.593	71.81
615.921	71.55
616.248	71.99
616.576	72.1
616.903	72.02
617.23	72.89
617.558	73.34
617.885	73.28
618.212	73.29
618.539	73.46
618.866	73.38
619.193	73.53
619.52	73.26
619.847	73.3
620.174	73.05
620.501	72.73
620.828	72.59
621.155	72.46
621.481	72.24
621.808	71.97
622.135	71.65
622.461	71.83
622.788	72.2
623.114	72.26
623.441	72.48
623.767	72.42
624.093	72.92
624.42	72.9
624.746	72.87
625.072	73.23
625.398	72.72
625.725	72.07
626.051	72.07
626.377	72.45
626.703	72.51
627.029	72.45
627.354	72.43
627.68	72.42
628.006	72.83
628.332	73.03
628.658	73.44
628.983	73.54
629.309	73.78
629.634	74.39
629.96	74.64
630.285	74.31
630.611	74.22
630.936	73.91
631.262	73.95
631.587	74.42
631.912	74.6
632.237	74.58
632.562	74.29
632.887	74.5
633.213	74.8
633.538	75.26
633.863	75.32
634.187	75.46
634.512	74.74
634.837	74.73
635.162	75.5
635.487	75.58
635.811	75.96
636.136	75.29
636.461	75.48
636.785	75.72
637.11	76.21
637.434	75.96
637.758	75.19
638.083	75.33
638.407	75.96
638.731	76.51
639.056	76.48
639.38	77.04
639.704	76.47
640.028	77.05
640.352	76.91
640.676	76.89
641	76.35
641.324	75.6
641.648	75.48
641.972	75.83
642.295	75.46
642.619	76
642.943	76.87
643.266	76.12
643.59	76.11
643.913	75.85
644.237	76.45
644.56	76.21
644.884	76.1
645.207	75.44
645.53	75.96
645.854	75.66
646.177	75.71
646.5	75.64
646.823	75.16
647.146	75.18
647.469	74.58
647.792	75.18
648.115	74.84
648.438	74.45
648.761	74.21
649.084	73.68
649.406	72.92
649.729	72
650.052	71.72
650.374	71.92
650.697	71.81
651.019	71.45
651.342	71.43
651.664	71.57
651.987	71.66
652.309	71.25
652.631	71.34
652.953	71.34
653.276	71.42
653.598	71.22
653.92	71.34
654.242	71.08
654.564	71.01
654.886	70.78
655.208	70.81
655.53	70.98
655.851	70.76
656.173	70.67
656.495	70.9
656.816	70.56
657.138	70.57
657.46	70.64
657.781	71.47
658.103	71.86
658.424	71.65
658.746	71.95
659.067	71.86
659.388	72.55
659.709	72.85
660.031	72.61
660.352	73.92
660.673	73.53
660.994	73.33
661.315	72.65
661.636	73.21
661.957	73.41
662.278	74.73
662.599	74.55
662.919	75.79
663.24	75.74
663.561	75.83
663.881	76.63
664.202	76.29
664.523	75.52
664.843	75.69
665.164	75.08
665.484	75.5
665.804	75.4
666.125	75.53
666.445	75.71
666.765	75.76
667.085	76.23
667.405	76.08
667.726	74.87
668.046	75.36
668.366	74.98
668.686	76.09
669.005	76.5
669.325	77.47
669.645	77.12
669.965	78.26
670.285	78.09
670.604	78.89
670.924	78.77
671.243	78.65
671.563	77.19
671.882	76.65
672.202	76.15
672.521	76.35
672.841	76.84
673.16	76.67
673.479	75.8
673.798	75.51
674.117	75.65
674.437	75.16
674.756	74.15
675.075	74.08
675.394	73.72
675.713	74.13
676.031	73.86
676.35	74.42
676.669	73.7
676.988	74.14
677.306	73.79
677.625	73.82
677.944	73.54
678.262	73.64
678.581	72.83
678.899	72.58
679.218	72.73
679.536	73.69
679.854	73.61
680.172	74.38
680.491	74.12
680.809	73.92
681.127	74.28
681.445	74.78
681.763	74.99
682.081	74.85
682.399	74.53
682.717	74.99
683.035	75.11
683.352	74.91
683.67	74.77
683.988	74.52
684.306	74.87
684.623	74.32
684.941	73.81
685.258	73.24
685.576	73.4
685.893	72.72
686.211	72.81
686.528	74.02
686.845	74.59
687.162	75.28
687.48	75.2
687.797	75.84
688.114	75.41
688.431	75.61
688.748	76.16
689.065	76.13
689.382	75.12
689.699	75.62
690.015	75.61
690.332	76.61
690.649	76.6
690.966	76.34
691.282	75.49
691.599	75.11
691.915	74.87
692.232	74.58
692.548	74.99
